"user id	","tweets content	",created on,
BBCNews,"Wednesday's Mail: ""Virus panic hits schools"" #BBCPapers #TomorrowsPapersToday (via @hendopolis) https://t.co/T8FedXqi0F",2/26/2020 6:30,
BBCNews,"Wednesday's Telegraph: ""Mass testing to uncover UK spread of coronavirus"" #BBCPapers #TomorrowsPapersToday (via @hendopolis) https://t.co/HHVv0j6Rnv",2/26/2020 6:19,
BBCNews,"Wednesday's Guardian: ""Health advice confusion as virus sweeps across Europe"" #BBCPapers #TomorrowsPapersToday (via @hendopolis) https://t.co/Nu5ru7HiGU",2/26/2020 6:17,
BBCNews,"Wednesday's FT: ""West steps up moves to contain virus as investors retreat further"" #BBCPapers #TomorrowsPapersToday (via @hendopolis) https://t.co/HPQvH04uiX",2/26/2020 6:15,
BBCNews,"RT @BBCSport: West Brom moved seven points clear at the top of the Championship with a deserved victory against Preston.

Report: https://t…",2/26/2020 6:12,
BBCNews,RT @BBCSport: Serge Gnabry continued his dominance over London clubs in this season's #ChampionsLeague  as Bayern Munich took control of th…,2/26/2020 6:02,
BBCNews,"RT @BBCSport: FT! Napoli 1-1 Barcelona.

Full-time in Naples. Barcelona have the edge with the away goal but it really wasn't very impressi…",2/26/2020 6:01,
BBCNews,"Singer Duffy reveals she was 'drugged, raped and held captive' 

https://t.co/W7VSkahbgn",2/26/2020 5:17,
BBCNews,"RT @BBCSport: On Friday, Gloucester's Danny Cipriani released an emotional video tribute to his ex-girlfriend Caroline Flack on social medi…",2/26/2020 5:02,
BBCNews,"RT @BBCSport: HT! Napoli 1-0 Barcelona.

Half-time in Italy too. Barca trail in Europe - not for the first time. 

Follow #CHEBAY and #NAPB…",2/26/2020 4:56,
BBCNews,"RT @BBCSport: HT! Chelsea 0-0 Bayern Munich.

Chelsea will be happy with their first-half performance, although Bayern Munich had the best…",2/26/2020 4:56,
BBCNews,"RT @BBCSport: 20 minutes gone, no #ChampionsLeague goals just yet 👀

#CHEBAY - and #NAPBAR - live: https://t.co/SHxfL9ywZ6

#bbcfootball ht…",2/26/2020 4:30,
BBCNews,Coronavirus: What are health officials saying? https://t.co/BC0IpXDFlk,2/26/2020 3:44,
BBCNews,"RT @BBCSport: There are two #ChampionsLeague games kicking off at 20:00 (GMT) 🙌🙌 

⚽️ Chelsea v Bayern Munich
⚽️ Napoli v Barcelona

All th…",2/26/2020 3:43,
BBCNews,"RT @BBCSport: Five Serie A matches will now be played behind closed doors this weekend because of coronavirus.

More: https://t.co/HrnFw30d…",2/26/2020 2:05,
BBCNews,"Wikileaks co-founder Julian Assange 'phoned White House to warn of risk to lives', court hears https://t.co/eCAZuUCFkL",2/26/2020 12:56,
BBCNews,102-year-old D-Day veteran Dennis Roy Cooper given France's highest military honour https://t.co/qbHYdkjoC8,2/26/2020 12:50,
BBCNews,Shooting on the seventh film in the series was due to take place in Venice over the coming weeks https://t.co/N2wUUwQbf3,2/26/2020 12:46,
BBCNews,"From no spiders and great views, to maintenance fees and lots of stairs

The ups and downs of living in a high-rise building https://t.co/f1dXiHphyk https://t.co/dkdNu37T9h",2/26/2020 12:37,
BBCNews,"""His head was dropping forward and he was not really usefully conscious"" https://t.co/WlWa5rkAFO",2/26/2020 12:25,
BBCNews,Footage of Manchester bomber Salman Abedi seconds before he blew himself up played to jury https://t.co/1lro6hwxSP,2/26/2020 12:11,
BBCNews,"""You've got kids lying about on cardboard asleep, there's people in wheelchairs and pensioners who need medication"" https://t.co/BDddHPTdde",2/25/2020 11:49,
BBCNews,"RT @BBCPolitics: Lord Steel quits the Liberal Democrats and will retire as member of the House of Lords, after inquiry finds he ""turned a b…",2/25/2020 11:37,
BBCNews,"Allowing chlorinated chicken imports would be ""morally bankrupt"" - NFU president says https://t.co/nZtIgSEkjq",2/25/2020 11:26,
BBCNews,"Young British couple, Milly and Toby Savill, killed in crash in Santorini were trying to U-turn when hired buggy fell off a cliff, inquest hears https://t.co/yYiC0u0rOB",2/25/2020 11:08,
BBCNews,RT @BBCWalesNews: 'There are places I avoid... I've had a few bad experiences' https://t.co/1xe17BAS5K,2/25/2020 11:07,
BBCNews,"RT @BBC_HaveYourSay: 🏠Have you purchased a house built after January 2009 in a flood risk area?

Have you struggled to get home insurance?…",2/25/2020 10:49,
BBCNews,"""My cat starved for over a week"" https://t.co/Svu59Sy7V5",2/25/2020 10:49,
BBCNews,"RT @BBCWorld: Harvey Weinstein has been found guilty of rape and sexual assault, almost two years after accusations against the former movi…",2/25/2020 10:35,
BBCNews,"RT @BBCBenThompson: More than 1,800 Tesco staff are to lose their jobs as part of changes to in-store bakeries. Details on @BBCNews https:/…",2/25/2020 10:29,
BBCNews,"RT @BBCPolitics: Diplomats owe more than £116m to Transport for London for unpaid congestion charges

The biggest bill goes to the US Embas…",2/25/2020 10:08,
BBCNews,RT @bbcweather: Plenty of showers around this afternoon with more to come through the rest of the day and overnight. They'll clump together…,2/25/2020 9:58,
BBCNews,"The list of emerging destinations - that was compiled for the first time this year - was topped by Kaliningrad in Russia

Ipswich came in 14th https://t.co/DZfiCo56QO",2/25/2020 9:54,
BBCNews,"RT @BBCBusiness: Meet the Yimbys who want to fix the housing crisis by shaking up the suburbs

Find out more about the UK's housing challen…",2/25/2020 9:40,
BBCNews,"RT @BBCSport: After an amazing 2019, these five players have been nominated for BBC Women's Footballer of the Year.

Who's your winner? You…",2/25/2020 9:32,
BBCNews,RT @BBCBusiness: Coronavirus: Will I get paid if I self-isolate? https://t.co/E1nocsJCAk,2/25/2020 9:04,
BBCNews,Shrove Tuesday: Surrey Police use pancakes in hunt for suspects https://t.co/1ZN0lqAu5l,2/25/2020 8:46,
BBCNews,Winsford shooting: PM's father Stanley Johnson pays tribute to woman https://t.co/YXdbkqUSTB,2/25/2020 8:38,
BBCNews,"RT @BBCPolitics: 'Blind eye' turned to Westminster abuse claims

https://t.co/LbYtW66eEX",2/25/2020 8:35,
BBCNews,"""I accept full responsibility for my actions, and I have grown from this experience"" https://t.co/SxeRQTgDjC",2/25/2020 8:13,
BBCNews,"RT @BBCWalesNews: Could houses of the past become houses of the future?
Read more here: https://t.co/2TKMW52G69 https://t.co/GN4PtVdv1Y",2/25/2020 8:03,
BBCNews,"Keith Lemon star hits out at fake Caroline Flack t-shirts being sold online, copying his design created to raise funds for charity Samaritans https://t.co/WQCRirUyXQ",2/25/2020 7:56,
BBCNews,"Lemon and sugar, chocolate spread and banana or bacon and maple syrup on top... but why today? 🤔🥞 https://t.co/Zq3FdJ0eW6",2/25/2020 7:36,
BBCNews,"RT @BBCPolitics: This document will be the basis for the EU's future negotiations with the UK 

https://t.co/wOmVsL2AXO https://t.co/gOOBtn…",2/25/2020 7:31,
BBCNews,RT @BBCBreaking: Former Egyptian President Hosni Mubarak – ousted by the military in 2011 – has died in hospital in Cairo aged 91 https://t…,2/25/2020 7:03,
BBCNews,"RT @danroan: Officially, HSBC’s British Cycling bombshell will be explained by changes to the bank’s UK marketing and partnership plans. 
B…",2/25/2020 6:55,
BBCNews,"RT @VictoriaLIVE: “I’m elated, relieved, lighter”

Zoe Brock was one of first women to publicly accuse Harvey Weinstein of sexual assault…",2/25/2020 6:35,
BBCNews,"RT @BBCSport: A Manchester United supporters group have written an open letter to the mayor of Bruges, complaining of what they call ""deplo…",2/25/2020 6:29,
BBCNews,RT @BBCWorld: Italian doctor staying at Tenerife hotel tested positive for coronavirus ➡️ hundreds of guests on lock down https://t.co/XvhE…,2/25/2020 6:28,
BBCNews,Liverpool boss Jurgen Klopp 'never thought' Man City's record would be equalled https://t.co/vYycnKPFJd https://t.co/jWqBpGjgdw,2/25/2020 6:24,
BBCNews,"RT @BBCSport: ""When Kobe Bryant died, a piece of me died.

""Rest in peace, little brother.""

Chicago Bulls legend Michael Jordan has paid a…",2/25/2020 6:14,
BBCNews,"RT @BBCPolitics: Wales’ first minister says the flood damage could amount to more than £100m

Asked whether he would like to see the prime…",2/25/2020 5:25,
BBCNews,"Two severe ""danger to life"" flood warnings in place for River Severn at Shrewsbury and Ironbridge https://t.co/eUeFP6mzwQ",2/25/2020 5:17,
BBCNews,"RT @BBCSport: Deontay Wilder has blamed his elaborate ring-walk costume for his WBC heavyweight title defeat by Tyson Fury.

Full story 👉 h…",2/25/2020 5:15,
BBCNews,"RT @BBCr4today: Ten years on from delivering his original report into health inequalities in England, @MichaelMarmot says life expectancy g…",2/25/2020 4:57,
BBCNews,RT @BBCScotlandNews: Period poverty: MSPs set to back plans for free sanitary products https://t.co/OeYAz3VZfh https://t.co/S4Kg1bPjY3,2/25/2020 4:53,
BBCNews,"RT @SallyBundockBBC: We'd like to know have you changed your behaviour, routine, way of work due to #coronavirus or is it business as usual…",2/25/2020 4:29,
BBCNews,RT @BBCNWT: A new woodland tribute to George Harrison is to be created in Liverpool. The council has chosen what would have been the former…,2/25/2020 4:22,
BBCNews,Coronavirus: Britons returning from Italy told to self-isolate https://t.co/FKEF9U7F5m,2/25/2020 4:09,
BBCNews,"RT @BBCScotlandNews: Could Scotland be smoke free by 2034?

New research suggests the Scottish government target could be missed by up to s…",2/25/2020 4:07,
BBCNews,"RT @bbcweather: After lemon and sugar on your #pancakes today ...#ice may be covering the ground tonight!

A colder night on the way, and w…",2/25/2020 4:05,
BBCNews,RT @BBCBreakfast: BREAKING: On #BBCBreakfast Health Secretary Matt Hancock reveals the updated #coronavirus advice for people who've been o…,2/25/2020 3:54,
BBCNews,Military Wives: 'Director didn't want us to sound too slick' https://t.co/ViWeuG2f64,2/25/2020 3:51,
BBCNews,"RT @BBCNews: Poorest women's life expectancy declines, finds report https://t.co/UfIk3XGD3v",2/25/2020 3:11,
BBCNews,RT @BBCNews: Where are all the UK’s new homes being built? https://t.co/9niI5sEzrI,2/25/2020 3:10,
BBCNews,"News Daily: Life expectancy, Weinstein convicted and floods warning https://t.co/BssNN7JDBk",2/25/2020 2:29,
BBCNews,Gangs: Call to use stop and search more often on women https://t.co/8L2zMrlLiP,2/25/2020 2:29,
BBCNews,Coronavirus: Worst-hit countries boost containment efforts https://t.co/Wa3Qc0zNur,2/25/2020 1:58,
BBCNews,Gui Minhai: Chinese court sentences Swedish bookseller to 10 years jail https://t.co/lrfBdYV0JS,2/25/2020 12:29,
BBCNews,Harvey Weinstein accusers welcome rape and sexual assault conviction https://t.co/ONDzB4d6KK,2/25/2020 12:29,
BBCNews,RT @SallyBundockBBC: This story is in the bag!!  What do you make of the social media backlash over a cup of #YorkshireTea? Does this prove…,2/25/2020 11:57,
BBCNews,Brexit: EU set to agree UK trade talks mandate https://t.co/y1687WwgOs,2/25/2020 10:36,
BBCNews,Environment Agency chief: Avoid building new homes on flood plains https://t.co/v2YgtOspuM,2/25/2020 9:54,
BBCNews,Where are all the UK’s new homes being built? https://t.co/9niI5sEzrI,2/25/2020 9:20,
BBCNews,Liverpool 3-2 West Ham: Mane scores winner as Reds forced to come from behind https://t.co/HLoD3zmGaz,2/25/2020 9:17,
BBCNews,US election: How left-wing is the Democratic field? https://t.co/tidcs7xWL1,2/25/2020 9:17,
BBCNews,Deontay Wilder: American blames ring-walk costume for Tyson Fury defeat https://t.co/RQrD7oUwkI,2/25/2020 9:17,
BBCNews,Period poverty: MSPs set to back plans for free sanitary products https://t.co/Vu1E35RIIb,2/25/2020 8:42,
BBCNews,Cardiff woman wins £400k in DWP race discrimination row https://t.co/DyW3blmajX,2/25/2020 8:34,
BBCNews,"Poorest women's life expectancy declines, finds report https://t.co/UfIk3XGD3v",2/25/2020 8:34,
BBCNews,Young drivers 'let down over insurance app faults' https://t.co/F3MB1fVGBi,2/25/2020 8:07,
BBCNews,Newspaper headlines: Harvey Weinstein 'locked up at last' https://t.co/0Qzi9AZytH,2/25/2020 7:40,
BBCNews,Emergency terror law clears parliamentary hurdles https://t.co/Wq4kCae1Zq,2/25/2020 7:30,
BBCNews,"Tuesday’s Times: ""Shamed mogul Weinstein faces up to 29 years in jail"" #BBCPapers #TomorrowsPapersToday (via @BBCHelena) https://t.co/4E1R8e2Qyv",2/25/2020 7:04,
BBCNews,"Tuesday’s Mirror: ""Fury at Harry & Meg’s £20m-a-year security bill"" #BBCPapers #TomorrowsPapersToday (via @BBCHelena) https://t.co/NOJcrutb97",2/25/2020 7:02,
BBCNews,"Tuesday’s Guardian: ""Weinstein faces jail after being convicted of rape"" #BBCPapers #TomorrowsPapersToday (via @BBCHelena) https://t.co/Zy6782Mko8",2/25/2020 6:51,
BBCNews,Global stock markets plunge on coronavirus fears https://t.co/oBsgdgX5ex,2/25/2020 6:42,
BBCNews,"Tuesday’s i: ""Weinstein found guilty of sex crimes"" #BBCPapers #TomorrowsPapersToday (via @BBCHelena) https://t.co/b6Q5rygypo",2/25/2020 6:42,
BBCNews,"Tuesday’s Telegraph: ""Britons in Italy face quarantine"" #BBCPapers #TomorrowsPapersToday (via @BBCHelena) https://t.co/ZwMsEV5LfF",2/25/2020 6:40,
BBCNews,"Tuesday’s FT: ""Surge in virus cases batters global markets as investors run for cover"" #BBCPapers #TomorrowsPapersToday (via @BBCHelena) https://t.co/im5mInZopT",2/25/2020 6:37,
BBCNews,"RT @BBCSport: FT! Liverpool 3-2 West Ham.

Another three points for the home side, but West Ham made it tough.

#LFC have now won their las…",2/25/2020 5:57,
BBCNews,Yorkshire Tea 'shocked' by backlash over Rishi Sunak photo https://t.co/w6yEFq6nHH,2/25/2020 5:34,
BBCNews,Ed Sheeran ticket touts jailed in 'landmark' Leeds case https://t.co/rLpEm6biAZ,2/25/2020 5:10,
BBCNews,"RT @BBCSport: HT! Liverpool 1-1 West Ham.

All square at the break.. can West Ham break Liverpool's Premier League winning streak?

Follow…",2/25/2020 4:52,
BBCNews,"CCTV footage shows lorry driver joining motorway from wrong direction

https://t.co/LarY83MN7M https://t.co/ZgFWqju1pb",2/25/2020 4:49,
BBCNews,"Come-buy! 

https://t.co/w742AaGtST",2/25/2020 3:37,
BBCNews,RT @BBCLookNorth: These deer were spotted enjoying the snow in Halifax this morning 🦌 https://t.co/h12qBukFZZ,2/25/2020 2:48,
BBCNews,"RT @BBCWorld: World planking record set by ex-marine, aged 62  💪

https://t.co/CTPcrGM5XV",2/25/2020 2:47,
BBCNews,"Facebook urged by Food Standards Agency to ""take responsibility"" for people using its website to sell food from their own homes

https://t.co/qF6cCGo6Ap https://t.co/XVALqV4KOl",2/25/2020 2:31,
BBCNews,"RT @BBCWorld: Hundreds of people queue to buy face masks in attempt to protect themselves from coronavirus in Daegu, South Korea

https://t…",2/25/2020 2:18,
BBCNews,"RT @BBCBreaking: Harvey Weinstein, once Hollywood's most powerful man, found guilty in sex assault case that spurred #MeToo movement https:…",2/25/2020 12:49,
BBCNews,"Heavy snow hits north-east England and the Scottish Borders causing disruption

https://t.co/BN4iJe9uqe",2/25/2020 12:44,
BBCNews,"As new cases of coronavirus are diagnosed around the world, how do travellers stay safe without losing out financially?

https://t.co/qaBc99hqgL",2/25/2020 12:39,
BBCNews,"RT @BBCPolitics: The government's new ""fair and firm"" immigration system ""sends a message to the world that Britain is open for business""…",2/25/2020 12:36,
BBCNews,RT @BBCWorld: Trump India visit: Seven claims on India fact-checked https://t.co/jZwct4poak,2/25/2020 12:30,
BBCNews,"RT @BBCPolitics: ""We are delivering what the people asked for""

Home Secretary Priti Patel announces UK’s new immigration strategy to ""attr…",2/25/2020 12:26,
BBCNews,"Wikileaks founder Julian Assange's extradition hearing opens in London court

https://t.co/FtARyUIA77",2/25/2020 12:00,
BBCNews,"Manchester Arena bomber Salman Abedi captured on CCTV days before attack 

https://t.co/TmQtoc5d0u",2/24/2020 11:59,
BBCNews,"British boy dies after falling into pool at water park in Thailand, police say 

https://t.co/CrFeEpZghn",2/24/2020 11:59,
BBCNews,"Follow the latest Coronavirus developments, and get answers to your questions: https://t.co/OH5Wmsiptu 

#BBCYourQuestions",2/24/2020 11:41,
BBCNews,"RT @BBCWorld: Nasa mathematician Katherine Johnson, who helped launch the first American into orbit around the Earth, dies aged 101

https:…",2/24/2020 11:40,
BBCNews,"“Will vaccines be available in time to prevent a full pandemic?”

“There won’t be enough vaccine to affect the spread of disease” says Professor Paul Hunter

Professor David Heymann adds vaccines will not be available until ""next year” 

#BBCYourQuestions https://t.co/EAg6GkhCrL https://t.co/4nI7u6AR1Q",2/24/2020 11:39,
